NAME,DISTURBANCE_ID,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON
EMILY ,AU197172_15U,T, ,1, ,-12.6,159.1
EMILY ,AU197172_15U,T, ,1, ,-12.9,159.2
EMILY ,AU197172_15U,T, ,1, ,-12.9,159.2
EMILY ,AU197172_15U,T, ,1, ,-13,159.2
EMILY ,AU197172_15U,T, ,1, ,-13.1,159.2
EMILY ,AU197172_15U,T, ,1, ,-13.2,159.2
EMILY ,AU197172_15U,T, ,1, ,-13.3,159.2
EMILY ,AU197172_15U,T, ,1, ,-13.5,159.2
EMILY ,AU197172_15U,T, ,1, ,-13.8,159.1
EMILY ,AU197172_15U,T, ,1, ,-14.2,159
EMILY ,AU197172_15U,T, ,1, ,-14.6,158.8
EMILY ,AU197172_15U,T, ,1, ,-15,158.6
EMILY ,AU197172_15U,T, ,1, ,-15.4,158.5
EMILY ,AU197172_15U,T, ,1, ,-15.7,158.3
EMILY ,AU197172_15U,T, ,1, ,-16.1,158.2
EMILY ,AU197172_15U,T, ,1, ,-16.5,158
EMILY ,AU197172_15U,T, ,1, ,-16.8,157.5
EMILY ,AU197172_15U,T, ,1, ,-17.3,157.1
EMILY ,AU197172_15U,T, ,1, ,-17.8,156.6
EMILY ,AU197172_15U,T, ,1, ,-18.3,156.1
EMILY ,AU197172_15U,T, ,1, ,-18.7,155.7
EMILY ,AU197172_15U,T, ,1, ,-19.2,155.2
EMILY ,AU197172_15U,T, ,1, ,-19.7,154.7
EMILY ,AU197172_15U,T, ,1, ,-20.1,154.2
EMILY ,AU197172_15U,T, ,1, ,-20.7,153.8
EMILY ,AU197172_15U,T, ,1, ,-21,153.5
EMILY ,AU197172_15U,T, ,1, ,-21.4,153.2
EMILY ,AU197172_15U,T, ,1, ,-21.8,152.8
EMILY ,AU197172_15U,T, ,1, ,-22.1,152.6
EMILY ,AU197172_15U,T, ,1, ,-22.5,152.3
EMILY ,AU197172_15U,T, ,1, ,-22.8,152
EMILY ,AU197172_15U,T, ,1, ,-23.3,151.7
EMILY ,AU197172_15U,T, ,3, ,-24,151.3
EMILY ,AU197172_15U,T, ,2, ,-24.5,151.1
EMILY ,AU197172_15U,T, ,2, ,-24.8,151.1
EMILY ,AU197172_15U,T, ,2, ,-25.2,151.2
EMILY ,AU197172_15U,T, ,2, ,-25.3,151.3
CAROL ,AU197172_16U,T, ,1, ,-13,84
CAROL ,AU197172_16U,T, ,1, ,-13,83.9
CAROL ,AU197172_16U,T, ,1, ,-13,83.8
CAROL ,AU197172_16U,T, ,1, ,-13,83.7
CAROL ,AU197172_16U,T, ,1, ,-13,83.6
CAROL ,AU197172_16U,T, ,1, ,-13,83.5
CAROL ,AU197172_16U,T, ,1, ,-13,83.4
CAROL ,AU197172_16U,T, ,1, ,-13,83.3
CAROL ,AU197172_16U,T, ,1, ,-13,83.2
CAROL ,AU197172_16U,T, ,1, ,-13.2,83
CAROL ,AU197172_16U,T, ,1, ,-13.3,82.8
CAROL ,AU197172_16U,T, ,1, ,-13.4,82.6
CAROL ,AU197172_16U,T, ,1, ,-13.5,82.4
CAROL ,AU197172_16U,T, ,1, ,-13.6,82.3
CAROL ,AU197172_16U,T, ,1, ,-13.7,82.2
CAROL ,AU197172_16U,T, ,1, ,-13.8,82.1
CAROL ,AU197172_16U,T, ,1, ,-14,82
CAROL ,AU197172_16U,T, ,1, ,-14.2,81.8
CAROL ,AU197172_16U,T, ,1, ,-14.5,81.6
CAROL ,AU197172_16U,T, ,1, ,-14.8,81.5
CAROL ,AU197172_16U,T, ,1, ,-15.1,81.4
CAROL ,AU197172_16U,T, ,1, ,-15.3,81.3
CAROL ,AU197172_16U,T, ,1, ,-15.5,81.2
CAROL ,AU197172_16U,T, ,1, ,-15.7,81.1
CAROL ,AU197172_16U,T, ,1, ,-16,81
CAROL ,AU197172_16U,T, ,1, ,-16.1,81
CAROL ,AU197172_16U,T, ,1, ,-16.2,81.1
CAROL ,AU197172_16U,T, ,1, ,-16.3,81.2
CAROL ,AU197172_16U,T, ,1, ,-16.4,81.3
CAROL ,AU197172_16U,T, ,1, ,-16.5,81.4
CAROL ,AU197172_16U,T, ,1, ,-16.6,81.5
CAROL ,AU197172_16U,T, ,1, ,-16.8,81.6
CAROL ,AU197172_16U,T, ,1, ,-17,81.7
CAROL ,AU197172_16U,T, ,1, ,-17.3,81.9
CAROL ,AU197172_16U,T, ,1, ,-17.6,82.2
CAROL ,AU197172_16U,T, ,1, ,-17.9,82.5
CAROL ,AU197172_16U,T, ,1, ,-18.2,82.8
CAROL ,AU197172_16U,T, ,1, ,-18.4,83.1
CAROL ,AU197172_16U,T, ,1, ,-18.6,83.4
CAROL ,AU197172_16U,T, ,1, ,-20.5,85.3
CAROL ,AU197172_16U,T, ,1, ,-20.9,85.6
CAROL ,AU197172_16U,T, ,1, ,-21.3,85.9
CAROL ,AU197172_16U,T, ,1, ,-21.7,86.2
CAROL ,AU197172_16U,T, ,1, ,-22,86.5
CAROL ,AU197172_16U,T, ,1, ,-22.2,86.6
CAROL ,AU197172_16U,T, ,1, ,-22.3,86.8
CAROL ,AU197172_16U,T, ,1, ,-22.4,87
CAROL ,AU197172_16U,T, ,1, ,-22.5,87.2
CAROL ,AU197172_16U,T, ,1, ,-22.6,87.4
CAROL ,AU197172_16U,T, ,1, ,-22.7,87.6
CAROL ,AU197172_16U,T, ,1, ,-22.8,87.8
CAROL ,AU197172_16U,T, ,1, ,-23,88
CAROL ,AU197172_16U,T, ,1, ,-23.3,88.7
CAROL ,AU197172_16U,T, ,1, ,-23.6,89.4
CAROL ,AU197172_16U,T, ,1, ,-24,90.1
CAROL ,AU197172_16U,T, ,1, ,-24.4,90.8
CAROL ,AU197172_16U,T, ,1, ,-24.8,91.6
CAROL ,AU197172_16U,T, ,1, ,-25.2,92.4
CAROL ,AU197172_16U,T, ,1, ,-25.6,93.2
CAROL ,AU197172_16U,T, ,1, ,-26,94
FAITH ,AU197172_17U,T, ,1, ,-11,139.5
FAITH ,AU197172_17U,T, ,1, ,-10.9,139.6
FAITH ,AU197172_17U,T, ,1, ,-10.9,139.7
FAITH ,AU197172_17U,T, ,1, ,-10.9,139.8
FAITH ,AU197172_17U,T, ,1, ,-11,139.9
FAITH ,AU197172_17U,T, ,1, ,-11,140
FAITH ,AU197172_17U,T, ,1, ,-11.1,140
FAITH ,AU197172_17U,T, ,1, ,-11.1,140.1
FAITH ,AU197172_17U,T, ,1, ,-11.2,140.1
FAITH ,AU197172_17U,T, ,1, ,-11.3,140.2
FAITH ,AU197172_17U,T, ,1, ,-11.5,140.3
FAITH ,AU197172_17U,T, ,1, ,-11.6,140.4
FAITH ,AU197172_17U,T, ,1, ,-11.7,140.5
FAITH ,AU197172_17U,T, ,1, ,-11.9,140.6
FAITH ,AU197172_17U,T, ,1, ,-12.1,140.7
FAITH ,AU197172_17U,T, ,1, ,-12.2,140.9
FAITH ,AU197172_17U,T, ,1, ,-12.3,141.1
FAITH ,AU197172_17U,T, ,1, ,-12.5,141.2
FAITH ,AU197172_17U,T, ,1, ,-12.7,141.3
FAITH ,AU197172_17U,T, ,1, ,-12.8,141.5
FAITH ,AU197172_17U,T, ,3, ,-12.9,141.7
FAITH ,AU197172_17U,T, ,2, ,-13,141.8
FAITH ,AU197172_17U,T, ,2, ,-13,142
FAITH ,AU197172_17U,T, ,2, ,-13,142.3
FAITH ,AU197172_17U,T, ,2, ,-13,142.8
FAITH ,AU197172_17U,T, ,2, ,-13,143.3
FAITH ,AU197172_17U,T, ,4, ,-13,143.7
FAITH ,AU197172_17U,T, ,1, ,-13,144.1
FAITH ,AU197172_17U,T, ,1, ,-13.1,144.5
FAITH ,AU197172_17U,T, ,1, ,-13.2,144.4
FAITH ,AU197172_17U,T, ,1, ,-13.3,145.3
FAITH ,AU197172_17U,T, ,1, ,-13.4,145.7
FAITH ,AU197172_17U,T, ,1, ,-13.5,146.1
FAITH ,AU197172_17U,T, ,1, ,-13.6,147.6
FAITH ,AU197172_17U,T, ,1, ,-13.7,147.2
FAITH ,AU197172_17U,T, ,1, ,-13.8,147.7
FAITH ,AU197172_17U,T, ,1, ,-13.9,148.2
FAITH ,AU197172_17U,T, ,1, ,-14,148.6
FAITH ,AU197172_17U,T, ,1, ,-14.1,149
FAITH ,AU197172_17U,T, ,1, ,-14.1,149.3
FAITH ,AU197172_17U,T, ,1, ,-14.1,149.6
FAITH ,AU197172_17U,T, ,1, ,-14.2,149.8
FAITH ,AU197172_17U,T, ,1, ,-14.2,150
FAITH ,AU197172_17U,T, ,1, ,-14.2,150.2
FAITH ,AU197172_17U,T, ,1, ,-14.2,150.4
FAITH ,AU197172_17U,T, ,1, ,-14.1,150.6
FAITH ,AU197172_17U,T, ,1, ,-14.1,150.8
FAITH ,AU197172_17U,T, ,1, ,-14,151
FAITH ,AU197172_17U,T, ,1, ,-13.9,151.2
FAITH ,AU197172_17U,T, ,1, ,-13.7,151.4
FAITH ,AU197172_17U,T, ,1, ,-13.4,151.6
FAITH ,AU197172_17U,T, ,1, ,-13.1,151.8
FAITH ,AU197172_17U,T, ,1, ,-12.8,151.9
FAITH ,AU197172_17U,T, ,1, ,-12.5,152
FAITH ,AU197172_17U,T, ,1, ,-12.2,152.3
FAITH ,AU197172_17U,T, ,1, ,-12,152.1
FAITH ,AU197172_17U,T, ,1, ,-11.8,152.1
FAITH ,AU197172_17U,T, ,1, ,-11.7,152
FAITH ,AU197172_17U,T, ,1, ,-11.6,151.9
FAITH ,AU197172_17U,T, ,1, ,-11.5,151.7
FAITH ,AU197172_17U,T, ,1, ,-11.5,151.5
FAITH ,AU197172_17U,T, ,1, ,-11.4,151.3
FAITH ,AU197172_17U,T, ,1, ,-11.4,151
FAITH ,AU197172_17U,T, ,1, ,-11.5,150.7
FAITH ,AU197172_17U,T, ,1, ,-11.5,150.5
FAITH ,AU197172_17U,T, ,1, ,-11.5,150.3
FAITH ,AU197172_17U,T, ,1, ,-11.5,150.1
FAITH ,AU197172_17U,T, ,1, ,-11.5,149.9
FAITH ,AU197172_17U,T, ,1, ,-11.6,149.7
FAITH ,AU197172_17U,T, ,1, ,-11.6,149.5
FAITH ,AU197172_17U,T, ,1, ,-11.6,149.3
FAITH ,AU197172_17U,T, ,1, ,-11.6,149.1
FAITH ,AU197172_17U,T, ,1, ,-11.6,148.9
FAITH ,AU197172_17U,T, ,1, ,-11.7,148.7
FAITH ,AU197172_17U,T, ,1, ,-11.7,148.5
FAITH ,AU197172_17U,T, ,1, ,-11.7,148.3
FAITH ,AU197172_17U,T, ,1, ,-11.7,148.1
FAITH ,AU197172_17U,T, ,1, ,-11.7,147.9
FAITH ,AU197172_17U,T, ,1, ,-11.7,147.7
FAITH ,AU197172_17U,T, ,1, ,-11.7,147.5
FAITH ,AU197172_17U,T, ,1, ,-11.7,147.3
FAITH ,AU197172_17U,T, ,1, ,-11.7,147.2
FAITH ,AU197172_17U,T, ,1, ,-11.7,147
FAITH ,AU197172_17U,T, ,1, ,-11.6,146.7
FAITH ,AU197172_17U,T, ,1, ,-11.4,146.4
FAITH ,AU197172_17U,T, ,1, ,-11.2,146.1
FAITH ,AU197172_17U,T, ,1, ,-11,145.8
FAITH ,AU197172_17U,T, ,1, ,-10.8,145.5
FAITH ,AU197172_17U,T, ,1, ,-10.6,145.2
FAITH ,AU197172_17U,T, ,1, ,-10.4,144.9
FAITH ,AU197172_17U,T, ,1, ,-10.2,144.6
FAITH ,AU197172_17U,T, ,1, ,-10,144.3
FAITH ,AU197172_17U,T, ,1, ,-9.8,144
FAITH ,AU197172_17U,T, ,1, ,-9.7,143.7
FAITH ,AU197172_17U,T, ,1, ,-9.7,143.4
FAITH ,AU197172_17U,T, ,1, ,-9.7,143.1
FAITH ,AU197172_17U,T, ,1, ,-9.6,142.6
FAITH ,AU197172_17U,T, ,1, ,-9.6,142.7
FAITH ,AU197172_17U,T, ,1, ,-9.6,142.5
FAITH ,AU197172_17U,T, ,1, ,-9.6,142.2
FAITH ,AU197172_17U,T, ,1, ,-9.6,141.9
FAITH ,AU197172_17U,T, ,1, ,-9.6,141.6
FAITH ,AU197172_17U,T, ,1, ,-9.6,141.3
FAITH ,AU197172_17U,T, ,1, ,-9.6,141
FAITH ,AU197172_17U,T, ,1, ,-9.6,140.7
FAITH ,AU197172_17U,T, ,1, ,-9.6,140.4
FAITH ,AU197172_17U,T, ,1, ,-9.6,140.1
FAITH ,AU197172_17U,T, ,1, ,-9.6,139.8
FAITH ,AU197172_17U,T, ,1, ,-9.6,139.5
GAIL ,AU197172_18U,T, ,1, ,-12.8,154.2
GAIL ,AU197172_18U,T, ,1, ,-12.9,154.1
GAIL ,AU197172_18U,T, ,1, ,-13,154.1
GAIL ,AU197172_18U,T, ,1, ,-12.9,154.1
GAIL ,AU197172_18U,T, ,1, ,-13.1,154
GAIL ,AU197172_18U,T, ,1, ,-13.1,154
GAIL ,AU197172_18U,T, ,1, ,-13.3,154
GAIL ,AU197172_18U,T, ,1, ,-13.4,154
GAIL ,AU197172_18U,T, ,1, ,-13.5,154.1
GAIL ,AU197172_18U,T, ,1, ,-13.6,154.1
GAIL ,AU197172_18U,T, ,1, ,-13.7,154.2
GAIL ,AU197172_18U,T, ,1, ,-13.8,154.3
GAIL ,AU197172_18U,T, ,1, ,-13.8,154.3
GAIL ,AU197172_18U,T, ,1, ,-13.9,154.4
GAIL ,AU197172_18U,T, ,1, ,-13.9,154.5
GAIL ,AU197172_18U,T, ,1, ,-14,154.6
GAIL ,AU197172_18U,T, ,1, ,-14.1,154.9
GAIL ,AU197172_18U,T, ,1, ,-14.3,155.2
GAIL ,AU197172_18U,T, ,1, ,-14.4,155.5
GAIL ,AU197172_18U,T, ,1, ,-14.5,155.9
GAIL ,AU197172_18U,T, ,1, ,-14.4,155.9
GAIL ,AU197172_18U,T, ,1, ,-14.5,156
GAIL ,AU197172_18U,T, ,1, ,-14.6,156.2
GAIL ,AU197172_18U,T, ,1, ,-15,156.5
GAIL ,AU197172_18U,T, ,1, ,-15.4,156.9
GAIL ,AU197172_18U,T, ,1, ,-15.7,157.3
GAIL ,AU197172_18U,T, ,1, ,-16.1,157.6
GAIL ,AU197172_18U,T, ,1, ,-16.4,158
GAIL ,AU197172_18U,T, ,1, ,-16.7,158.4
GAIL ,AU197172_18U,T, ,1, ,-16.8,158.8
GAIL ,AU197172_18U,T, ,1, ,-16.9,159.2
GAIL ,AU197172_18U,T, ,1, ,-17,159.2
GAIL ,AU197172_18U,T, ,1, ,-17.2,160.3
GAIL ,AU197172_18U,T, ,1, ,-17.3,160.8
GAIL ,AU197172_18U,T, ,1, ,-17.4,161.3
GAIL ,AU197172_18U,T, ,1, ,-17.4,161.7
GAIL ,AU197172_18U,T, ,1, ,-17.5,162.2
GAIL ,AU197172_18U,T, ,1, ,-17.5,162.6
GAIL ,AU197172_18U,T, ,1, ,-17.5,162.6
GAIL ,AU197172_18U,T, ,1, ,-17.5,163.2
GAIL ,AU197172_18U,T, ,1, ,-17.6,163.6
GAIL ,AU197172_18U,T, ,1, ,-17.6,164.2
GAIL ,AU197172_18U,T, ,1, ,-17.6,164.7
GAIL ,AU197172_18U,T, ,1, ,-17.6,165.1
GAIL ,AU197172_18U,T, ,1, ,-17.5,165.5
GAIL ,AU197172_18U,T, ,1, ,-17.5,165.9
GAIL ,AU197172_18U,T, ,1, ,-17.5,166.3
GAIL ,AU197172_18U,T, ,1, ,-17.4,166.7
GAIL ,AU197172_18U,T, ,1, ,-17.3,167.1
GAIL ,AU197172_18U,T, ,1, ,-17.3,167.5
GAIL ,AU197172_18U,T, ,1, ,-17.3,167.9
GAIL ,AU197172_18U,T, ,1, ,-17.4,168.4
GAIL ,AU197172_18U,T, ,1, ,-17.5,168.8
GAIL ,AU197172_18U,T, ,1, ,-17.6,169.3
GAIL ,AU197172_18U,T, ,1, ,-17.3,169.7
GAIL ,AU197172_18U,T, ,1, ,-17.2,169.9
GAIL ,AU197172_18U,T, ,1, ,-16.9,170
GAIL ,AU197172_18U,T, ,1, ,-16.5,170.1
GAIL ,AU197172_18U,T, ,1, ,-16.3,170
HANNAH ,AU197172_19U,T, ,1, ,-5.7,155.5
HANNAH ,AU197172_19U,T, ,1, ,-6.1,155.2
HANNAH ,AU197172_19U,T, ,1, ,-6.4,154.8
HANNAH ,AU197172_19U,T, ,1, ,-6.6,154.4
HANNAH ,AU197172_19U,T, ,1, ,-6.8,153.9
HANNAH ,AU197172_19U,T, ,1, ,-7.1,153.5
HANNAH ,AU197172_19U,T, ,1, ,-7.3,153.1
HANNAH ,AU197172_19U,T, ,1, ,-7.4,152.6
HANNAH ,AU197172_19U,T, ,1, ,-7.4,152.1
HANNAH ,AU197172_19U,T, ,1, ,-7.3,151.6
HANNAH ,AU197172_19U,T, ,1, ,-7.2,151.2
HANNAH ,AU197172_19U,T, ,1, ,-7.1,150.7
HANNAH ,AU197172_19U,T, ,1, ,-6.8,150.3
HANNAH ,AU197172_19U,T, ,1, ,-6.7,149.9
HANNAH ,AU197172_19U,T, ,1, ,-6.5,149.6
HANNAH ,AU197172_19U,T, ,1, ,-6.4,149.5
HANNAH ,AU197172_19U,T, ,1, ,-6.5,149.3
HANNAH ,AU197172_19U,T, ,1, ,-7.2,149.3
HANNAH ,AU197172_19U,T, ,1, ,-7.9,149.2
HANNAH ,AU197172_19U,T, ,1, ,-9.1,149.2
HANNAH ,AU197172_19U,T, ,1, ,-10,150
HANNAH ,AU197172_19U,T, ,1, ,-10.2,150.4
IDA ,AU197172_20U,T, ,1, ,-5,156.4
IDA ,AU197172_20U,T, ,1, ,-5.5,156.5
IDA ,AU197172_20U,T, ,1, ,-6,156.6
IDA ,AU197172_20U,T, ,1, ,-6.1,156.8
IDA ,AU197172_20U,T, ,1, ,-6.3,156.9
IDA ,AU197172_20U,T, ,1, ,-6.7,157
IDA ,AU197172_20U,T, ,1, ,-6.8,157.1
IDA ,AU197172_20U,T, ,1, ,-6.9,157.2
IDA ,AU197172_20U,T, ,1, ,-7,157.5
IDA ,AU197172_20U,T, ,1, ,-7.2,157.9
IDA ,AU197172_20U,T, ,1, ,-7.3,158.2
IDA ,AU197172_20U,T, ,1, ,-7.6,158.5
IDA ,AU197172_20U,T, ,1, ,-7.8,158.9
IDA ,AU197172_20U,T, ,1, ,-7.9,159.2
IDA ,AU197172_20U,T, ,1, ,-8.1,159.5
IDA ,AU197172_20U,T, ,1, ,-8.3,159.8
IDA ,AU197172_20U,T, ,1, ,-8.5,160
IDA ,AU197172_20U,T, ,1, ,-8.9,160.2
IDA ,AU197172_20U,T, ,1, ,-9.5,160.6
IDA ,AU197172_20U,T, ,1, ,-10,160.8
IDA ,AU197172_20U,T, ,1, ,-10.8,160.9
IDA ,AU197172_20U,T, ,1, ,-11.4,161.1
IDA ,AU197172_20U,T, ,1, ,-12.3,161.2
IDA ,AU197172_20U,T, ,1, ,-13.1,161.3
IDA ,AU197172_20U,T, ,1, ,-14,161.5
IDA ,AU197172_20U,T, ,1, ,-14.8,161.8
IDA ,AU197172_20U,T, ,1, ,-15.7,162.1
IDA ,AU197172_20U,T, ,1, ,-16.6,162.7
IDA ,AU197172_20U,T, ,1, ,-17.4,163.2
IDA ,AU197172_20U,T, ,1, ,-18.1,163.8
IDA ,AU197172_20U,T, ,1, ,-19,164.5
IDA ,AU197172_20U,T, ,1, ,-19.8,165.2
IDA ,AU197172_20U,T, ,1, ,-20.6,166
IDA ,AU197172_20U,T, ,1, ,-21.3,167.2
IDA ,AU197172_20U,T, ,1, ,-22,168
JEAN ,AU197273_02U,T,2,1,20,-12,115
JEAN ,AU197273_02U,T,2,1,20,-12.2,115
JEAN ,AU197273_02U,T,2,1,20,-12.5,115
JEAN ,AU197273_02U,T,2,1,20,-12.9,115
JEAN ,AU197273_02U,T,2,1,20,-13.1,115
JEAN ,AU197273_02U,T,2,1,20,-13.3,115
JEAN ,AU197273_02U,T,2,1,20,-13.6,115
JEAN ,AU197273_02U,T,2,1,20,-14,115
JEAN ,AU197273_02U,T,2,1,20,-14.4,115
JEAN ,AU197273_02U,T,2,1,20,-15,114.8
JEAN ,AU197273_02U,T,2,1,20,-15.6,114.6
JEAN ,AU197273_02U,T,2,1,20,-16,114.5
JEAN ,AU197273_02U,T,2,1,30,-16.4,114.4
JEAN ,AU197273_02U,T,2,1,30,-16.9,114.3
JEAN ,AU197273_02U,T,2,1,30,-17.2,114
JEAN ,AU197273_02U,T,2,1,30,-17.7,113.7
JEAN ,AU197273_02U,T,2,1,30,-17.8,113
JEAN ,AU197273_02U,T,2,1,40,-17.8,112.7
JEAN ,AU197273_02U,T,2,1,40,-17.8,112.5
JEAN ,AU197273_02U,T,2,1,40,-17.8,112
JEAN ,AU197273_02U,T,2,1,40,-17.9,111.5
JEAN ,AU197273_02U,T,2,1,40,-18,111
JEAN ,AU197273_02U,T,2,1,40,-18.1,110
JEAN ,AU197273_02U,T,2,1,40,-18.6,109
JEAN ,AU197273_02U,T,2,1,40,-19,108
JEAN ,AU197273_02U,T,2,1,40,-19.3,107.8
JEAN ,AU197273_02U,T,2,1,40,-19.5,107.3
JEAN ,AU197273_02U,T,2,1,40,-19.7,107
JEAN ,AU197273_02U,T,2,1,40,-19.9,106.7
JEAN ,AU197273_02U,T,2,1,40,-20,106.3
JEAN ,AU197273_02U,T,2,1,40,-20.2,106
JEAN ,AU197273_02U,T,2,1,40,-20.5,105.5
JEAN ,AU197273_02U,T,2,1,40,-21,105
JEAN ,AU197273_02U,T,2,1,40,-21.1,104.6
JEAN ,AU197273_02U,T,2,1,40,-21.2,104.2
JEAN ,AU197273_02U,T,2,1,40,-21.5,103.8
JEAN ,AU197273_02U,T,2,1,40,-21.8,103.4
JEAN ,AU197273_02U,T,2,1,40,-22.1,102.9
JEAN ,AU197273_02U,T,2,1,30,-22.5,102.4
JEAN ,AU197273_02U,T,2,1,30,-22.9,102
JEAN ,AU197273_02U,T,2,1,30,-23.1,101.5
JEAN ,AU197273_02U,T,2,1,30,-23.4,100.8
JEAN ,AU197273_02U,T,2,1,30,-23.8,100.4
JEAN ,AU197273_02U,T,2,1,30,-24,100
JEAN ,AU197273_02U,T,2,1,30,-24.5,100
JEAN ,AU197273_02U,T,2,1,30,-25,99.9
JEAN ,AU197273_02U,T,2,1,30,-25.4,99.7
JEAN ,AU197273_02U,T,2,1,30,-25.6,99.4
JEAN ,AU197273_02U,T,2,1,30,-25.6,99
JEAN ,AU197273_02U,T,2,1,30,-25.5,98.8
JEAN ,AU197273_02U,T,2,1,30,-25.4,98.7
JEAN ,AU197273_02U,T,2,1,30,-25.2,98.6
JEAN ,AU197273_02U,T,2,1,30,-25.1,98.6
JEAN ,AU197273_02U,T,2,1,30,-25,98.6
JEAN ,AU197273_02U,T,2,1,30,-24.8,98.5
JEAN ,AU197273_02U,T,2,1,20,-24.6,98.5
JEAN ,AU197273_02U,T,2,1, ,-24.5,98.5
KERRY ,AU197273_03U,T,2,1,20,-14.7,120
KERRY ,AU197273_03U,T,2,1,20,-14.1,119.7
KERRY ,AU197273_03U,T,2,1,20,-14.8,119.5
KERRY ,AU197273_03U,T,2,1,20,-14.8,119.3
KERRY ,AU197273_03U,T,2,1,20,-14.9,119.5
KERRY ,AU197273_03U,T,2,1,20,-15,119
KERRY ,AU197273_03U,T,2,1,20,-15.2,118.7
KERRY ,AU197273_03U,T,2,1,20,-15.5,118.5
KERRY ,AU197273_03U,T,2,1,20,-15.9,118.3
KERRY ,AU197273_03U,T,2,1,20,-16.2,118.2
KERRY ,AU197273_03U,T,2,1,30,-16.6,118.1
KERRY ,AU197273_03U,T,2,1,30,-16.9,118
KERRY ,AU197273_03U,T,2,1,30,-17.2,117.9
KERRY ,AU197273_03U,T,2,1,30,-17.5,117.8
KERRY ,AU197273_03U,T,2,1,30,-17.8,117.5
KERRY ,AU197273_03U,T,2,1,30,-18,117.3
KERRY ,AU197273_03U,T,2,1,30,-18.2,117.2
KERRY ,AU197273_03U,T,2,1,40,-18.1,117
KERRY ,AU197273_03U,T,2,1,40,-18.8,116.8
KERRY ,AU197273_03U,T,2,1,40,-19.2,116.7
KERRY ,AU197273_03U,T,2,1,40,-19.5,116.9
KERRY ,AU197273_03U,T,2,1,40,-20,117.2
KERRY ,AU197273_03U,T,2,1,40,-20.4,117.4
KERRY ,AU197273_03U,T,2,3,40,-20.8,117.6
KERRY ,AU197273_03U,T,2,2,40,-21.1,117.8
KERRY ,AU197273_03U,T,2,2,40,-21.5,118
KERRY ,AU197273_03U,T,2,2,40,-21.9,118.2
KERRY ,AU197273_03U,T,2,2,30,-22.3,118.4
KERRY ,AU197273_03U,T,2,2,30,-22.6,118.6
KERRY ,AU197273_03U,T,2,2,30,-23,118.9
KERRY ,AU197273_03U,T,2,2,30,-23.2,119
KERRY ,AU197273_03U,T,2,2,30,-23.5,119.3
KERRY ,AU197273_03U,T,2,2,20,-23.8,119.6
KERRY ,AU197273_03U,T,2,2,80,-24.2,120
KERRY ,AU197273_03U,T,2,2,80,-24.5,120.3
KERRY ,AU197273_03U,T,2,2,80,-24.8,120.5
KERRY ,AU197273_03U,T,2,2,80,-25,120.5
KERRY ,AU197273_03U,T,2,2,80,-25.3,120.6
KERRY ,AU197273_03U,T,2,2,80,-25.7,120.5
KERRY ,AU197273_03U,T,2,2,80,-26,120.4
KERRY ,AU197273_03U,T,2,2,80,-26.3,120.4
KERRY ,AU197273_03U,T,2,2,80,-26.6,120.4
ADELINE ,AU197273_05U,T,4,1,20,-13.7,138.3
ADELINE ,AU197273_05U,T,4,1,30,-14,138.1
ADELINE ,AU197273_05U,T,4,1,30,-14.2,138
ADELINE ,AU197273_05U,T,3,1,30,-14.4,138
ADELINE ,AU197273_05U,T,3,1,30,-14.6,137.9
ADELINE ,AU197273_05U,T,3,1,30,-14.7,137.9
ADELINE ,AU197273_05U,T,3,1,30,-14.9,137.8
ADELINE ,AU197273_05U,T,3,1,30,-14.9,137.9
ADELINE ,AU197273_05U,T,3,1,30,-15,137.8
ADELINE ,AU197273_05U,T,3,1,30,-15.2,137.8
ADELINE ,AU197273_05U,T,3,1,30,-15.4,137.7
ADELINE ,AU197273_05U,T,3,1,30,-15.5,137.7
ADELINE ,AU197273_05U,T,3,1,30,-15.7,137.6
ADELINE ,AU197273_05U,T,3,1,30,-15.8,137.6
ADELINE ,AU197273_05U,T,3,1,40,-15.9,137.6
ADELINE ,AU197273_05U,T,3,1,40,-16.1,137.6
ADELINE ,AU197273_05U,T,3,1,40,-16.1,137.5
ADELINE ,AU197273_05U,T,3, ,40,-16.2,137.5
ADELINE ,AU197273_05U,T,3,3,40,-16.2,137.5
ADELINE ,AU197273_05U,T,3,2,21,-16.6,137.3
ADELINE ,AU197273_05U,T,3,2,30,-17.1,137.1
ADELINE ,AU197273_05U,T,3,2,20,-17.8,136.6
ADELINE ,AU197273_05U,T,3,2,20,-18.5,136.1
MAUD ,AU197273_06U,T,2,1,20,-15.5,123
MAUD ,AU197273_06U,T,2,1,20,-15.7,122.7
MAUD ,AU197273_06U,T,2,1,20,-15.9,122.4
MAUD ,AU197273_06U,T,2,1,20,-16.3,122.2
MAUD ,AU197273_06U,T,2,1,20,-16.6,122.1
MAUD ,AU197273_06U,T,2,1,20,-17,122
MAUD ,AU197273_06U,T,2,1,20,-17.3,121.7
MAUD ,AU197273_06U,T,2,1,20,-17.6,121.5
MAUD ,AU197273_06U,T,2,1,20,-17.7,121.3
MAUD ,AU197273_06U,T,2,1,30,-17.8,121
MAUD ,AU197273_06U,T,2,1,30,-17.9,120.8
MAUD ,AU197273_06U,T,2,1,30,-18,120.7
MAUD ,AU197273_06U,T,2,1,30,-18,120.7
MAUD ,AU197273_06U,T,2,1,30,-18,120.7
